ExamID,Examiner's Analysis,Gun_1,Gun_Q,M_NM,ExamID_2,Pair
GT,Identification,H,H,M,GT,H-H
GT,Inc-A,I,I,M,GT,I-I
GT,Inc-C,N,U,NM,GT,N-U
GT,Inc-A,P,W,NM,GT,P-W
SH,Identification,6,6,M,SH,6-6
SH,Elimination,7,11,NM,SH,7-11
SH,Elimination,C,H,NM,SH,C-H
SH,Elimination,9,2,NM,SH,9-2
SH,Elimination,10,3,NM,SH,10-3
SH,Identification,Y,Y,M,SH,Y-Y
SH,Identification,AA,AA,M,SH,AA-AA
SH,Elimination,F,K,NM,SH,F-K
SH,Identification,A,A,M,SH,A-A
SH,Elimination,B,G,NM,SH,B-G
SH,Identification,X,X,M,SH,X-X
SH,Identification,Z,Z,M,SH,Z-Z
SH,Elimination,8,1,NM,SH,8-1
SH,Inc-B,E,J,NM,SH,E-J
SH,Elimination,D,I,NM,SH,D-I
RU,Inc-C,10,1,NM,RU,10-1
RU,Identification,T,T,M,RU,T-T
RU,Inc-C,V,C,NM,RU,V-C
RU,Inc-C,AA,H,NM,RU,AA-H
RU,Inc-C,B,J,NM,RU,B-J
RU,Inc-A,9,9,M,RU,9-9
RU,Inc-C,11,2,NM,RU,11-2
RU,Inc-C,Y,F,NM,RU,Y-F
RU,Inc-C,A,I,NM,RU,A-I
RU,Inc-A,8,8,M,RU,8-8
RU,Inc-C,X,E,NM,RU,X-E
RU,Inc-A,7,7,M,RU,7-7
RU,Inc-C,Z,G,NM,RU,Z-G
RU,Inc-C,W,D,NM,RU,W-D
RU,Identification,U,U,M,RU,U-U
OM,Inc-B,2,2,M,OM,2-2
OM,Inc-B,4,4,M,OM,4-4
OM,Elimination,O,V,NM,OM,O-V
OM,Inc-B,P,W,NM,OM,P-W
OM,Identification,K,K,M,OM,K-K
OM,Inc-B,5,5,M,OM,5-5
OM,Inc-B,3,3,M,OM,3-3
OM,Elimination,6,7,NM,OM,6-7
OM,Elimination,S,Z,NM,OM,S-Z
OM,Identification,L,L,M,OM,L-L
OM,Identification,J,J,M,OM,J-J
OM,Inc-C,Q,X,NM,OM,Q-X
OM,Inc-C,N,U,NM,OM,N-U
OM,Inc-B,R,Y,NM,OM,R-Y
OM,Inc-A,M,T,NM,OM,M-T
ZT,Identification,9,9,M,ZT,9-9
ZT,Inc-A,2,5,NM,ZT,2-5
ZT,Identification,X,X,M,ZT,X-X
ZT,Inc-B,A,J,NM,ZT,A-J
ZT,Inc-B,Y,G,NM,ZT,Y-G
ZT,Inc-C,AA,I,NM,ZT,AA-I
ZT,Identification,Z,H,NM,ZT,Z-H
ZT,Inc-C,D,M,NM,ZT,D-M
ZT,Identification,10,10,M,ZT,10-10
ZT,Elimination,F,O,NM,ZT,F-O
ZT,Elimination,E,N,NM,ZT,E-N
ZT,Inc-A,C,L,NM,ZT,C-L
ZT,Inc-B,B,K,NM,ZT,B-K
ZT,Elimination,11,3,NM,ZT,11-3
ZT,Inc-B,1,4,NM,ZT,1-4
RN,Inc-A,X,X,M,RN,X-X
RN,Inc-C,C,I,NM,RN,C-I
RN,Inc-C,D,J,NM,RN,D-J
RN,X-Did not provide answer,W,W,M,RN,W-W
RN,X-Did not provide answer,A,G,NM,RN,A-G
RN,Inc-C,10,4,NM,RN,10-4
RN,Inc-C,Z,E,NM,RN,Z-E
RN,Inc-C,1,6,NM,RN,1-6
RN,Inc-C,B,H,NM,RN,B-H
RN,Inc-C,9,3,NM,RN,9-3
RN,Inc-C,AA,F,NM,RN,AA-F
RN,Inc-A,Y,Y,M,RN,Y-Y
RN,Identification,V,V,M,RN,V-V
RN,Inc-A,8,2,NM,RN,8-2
RN,X-Did not provide answer,11,5,NM,RN,11-5
LP,Inc-B,H,H,M,LP,H-H
LP,Elimination,7,11,NM,LP,7-11
LP,Inc-B,6,10,NM,LP,6-10
LP,Elimination,I,N,NM,LP,I-N
LP,Inc-B,5,9,NM,LP,5-9
LP,Elimination,J,O,NM,LP,J-O
LP,Identification,F,F,M,LP,F-F
LP,Identification,G,G,M,LP,G-G
LP,Inc-B,K,P,NM,LP,K-P
LP,Inc-B,E,E,M,LP,E-E
LP,Elimination,M,R,NM,LP,M-R
LP,Inc-B,8,1,NM,LP,8-1
LP,Inc-B,L,Q,NM,LP,L-Q
LP,Inc-B,4,4,M,LP,4-4
LP,Inc-B,D,D,M,LP,D-D
VC,Elimination,H,Q,NM,VC,H-Q
VC,Inc-C,2,5,NM,VC,2-5
VC,Elimination,O,X,NM,VC,O-X
VC,Identification,11,11,M,VC,11-11
VC,Elimination,N,W,NM,VC,N-W
VC,Identification,G,G,M,VC,G-G
VC,Elimination,3,6,NM,VC,3-6
VC,Elimination,M,V,NM,VC,M-V
VC,Elimination,4,7,NM,VC,4-7
VC,Elimination,J,S,NM,VC,J-S
VC,Elimination,P,Y,NM,VC,P-Y
VC,Elimination,I,R,NM,VC,I-R
VC,Elimination,K,T,NM,VC,K-T
VC,Elimination,L,U,NM,VC,L-U
VC,Inc-A,1,1,M,VC,1-1
QJ,Elimination,U,B,NM,QJ,U-B
QJ,Identification,O,O,M,QJ,O-O
QJ,Inc-B,6,6,M,QJ,6-6
QJ,Inc-B,Q,Y,NM,QJ,Q-Y
QJ,Elimination,W,D,NM,QJ,W-D
QJ,Elimination,R,Z,NM,QJ,R-Z
QJ,Identification,7,7,M,QJ,7-7
QJ,Elimination,S,AA,NM,QJ,S-AA
QJ,Identification,P,P,M,QJ,P-P
QJ,Elimination,X,E,NM,QJ,X-E
QJ,Identification,8,8,M,QJ,8-8
QJ,Elimination,10,1,NM,QJ,10-1
QJ,Inc-B,9,11,NM,QJ,9-11
QJ,Elimination,T,A,NM,QJ,T-A
QJ,Elimination,V,C,NM,QJ,V-C
EI,Elimination,U,Z,NM,EI,U-Z
EI,Elimination,Q,V,NM,EI,Q-V
EI,Elimination,R,W,NM,EI,R-W
EI,Identification,L,L,M,EI,L-L
EI,Unsuitable-Lack of sufficent marks on QUESTIONED sample,10,3,NM,EI,10-3
EI,Unsuitable-Lack of sufficent marks on KNOWN samples,11,4,NM,EI,11-4
EI,Elimination,S,X,NM,EI,S-X
EI,Identification,O,O,M,EI,O-O
EI,Elimination,8,1,NM,EI,8-1
EI,Inc-A,P,P,M,EI,P-P
EI,Elimination,T,Y,NM,EI,T-Y
EI,Identification,7,7,M,EI,7-7
EI,Elimination,N,N,M,EI,N-N
EI,Inc-B,9,2,NM,EI,9-2
EI,Inc-A,M,M,M,EI,M-M
LT,Elimination,5,7,NM,LT,5-7
LT,Elimination,AA,H,NM,LT,AA-H
LT,Identification,4,4,M,LT,4-4
LT,Inc-A,6,8,NM,LT,6-8
LT,Elimination,X,E,NM,LT,X-E
LT,Inc-A,U,B,NM,LT,U-B
LT,Identification,T,T,M,LT,T-T
LT,Inc-C,V,C,NM,LT,V-C
LT,Inc-A,A,I,NM,LT,A-I
LT,Elimination,Z,G,NM,LT,Z-G
LT,Identification,3,3,M,LT,3-3
LT,Inc-A,Y,F,NM,LT,Y-F
LT,Elimination,W,D,NM,LT,W-D
LT,Identification,S,S,M,LT,S-S
LT,Identification,2,2,M,LT,2-2
FS,Inc-B,E,E,M,FS,E-E
FS,Elimination,I,O,NM,FS,I-O
FS,Inc-C,10,4,NM,FS,10-4
FS,Identification,D,D,M,FS,D-D
FS,Inc-B,J,P,NM,FS,J-P
FS,Elimination,7,1,NM,FS,7-1
FS,Elimination,H,N,NM,FS,H-N
FS,Inc-C,F,L,NM,FS,F-L
FS,Inc-B,6,11,NM,FS,6-11
FS,Inc-C,8,2,NM,FS,8-2
FS,Inc-C,9,3,NM,FS,9-3
FS,Identification,B,B,M,FS,B-B
FS,Inc-C,G,M,NM,FS,G-M
FS,Identification,C,C,M,FS,C-C
FS,Inc-C,K,Q,NM,FS,K-Q
UO,Inc-B,P,P,M,UO,P-P
UO,Inc-B,T,AA,NM,UO,T-AA
UO,Inc-A,U,A,NM,UO,U-A
UO,Unsuitable-Lack of sufficent marks on QUESTIONED sample,Y,E,NM,UO,Y-E
UO,Inc-B,V,B,NM,UO,V-B
UO,Inc-A,X,D,NM,UO,X-D
UO,Inc-B,W,C,NM,UO,W-C
UO,Inc-A,6,6,M,UO,6-6
UO,Identification,Q,Q,M,UO,Q-Q
UO,Inc-A,8,9,NM,UO,8-9
UO,Identification,7,7,M,UO,7-7
UO,Identification,5,5,M,UO,5-5
UO,Inc-A,4,4,M,UO,4-4
UO,Inc-B,R,R,M,UO,R-R
UO,Elimination,S,Z,NM,UO,S-Z
IK,Identification,I,I,M,IK,I-I
IK,Identification,F,F,M,IK,F-F
IK,Identification,G,G,M,IK,G-G
IK,Elimination,N,T,NM,IK,N-T
IK,Elimination,2,7,NM,IK,2-7
IK,Elimination,L,R,NM,IK,L-R
IK,Identification,H,H,M,IK,H-H
IK,Elimination,M,S,NM,IK,M-S
IK,Elimination,6,11,NM,IK,6-11
IK,Elimination,K,Q,NM,IK,K-Q
IK,Inc-C,5,10,NM,IK,5-10
IK,Elimination,O,U,NM,IK,O-U
IK,Inc-C,J,P,NM,IK,J-P
IK,Elimination,4,9,NM,IK,4-9
IK,Elimination,3,8,NM,IK,3-8
QH,Elimination,G,O,NM,QH,G-O
QH,Inc-A,L,T,NM,QH,L-T
QH,Inc-B,M,U,NM,QH,M-U
QH,Inc-B,E,E,M,QH,E-E
QH,Inc-A,J,R,NM,QH,J-R
QH,Identification,D,D,M,QH,D-D
QH,Inc-C,K,S,NM,QH,K-S
QH,Inc-B,H,P,NM,QH,H-P
QH,Inc-B,F,N,NM,QH,F-N
QH,Inc-B,I,Q,NM,QH,I-Q
QH,Inc-A,10,10,M,QH,10-10
QH,Inc-B,11,2,NM,QH,11-2
QH,Inc-B,9,9,M,QH,9-9
QH,Inc-B,1,3,NM,QH,1-3
QH,Inc-B,8,8,M,QH,8-8
KA,Elimination,H,O,NM,KA,H-O
KA,Identification,2,2,M,KA,2-2
KA,Elimination,F,M,NM,KA,F-M
KA,Identification,C,C,M,KA,C-C
KA,Identification,B,B,M,KA,B-B
KA,Elimination,G,N,NM,KA,G-N
KA,Inc-C,1,1,M,KA,1-1
KA,Elimination,E,L,NM,KA,E-L
KA,Elimination,I,P,NM,KA,I-P
KA,Identification,D,D,M,KA,D-D
KA,Elimination,J,Q,NM,KA,J-Q
KA,Elimination,3,4,NM,KA,3-4
KA,Identification,11,11,M,KA,11-11
KA,Inc-A,10,10,M,KA,10-10
KA,Elimination,K,R,NM,KA,K-R
RY,Inc-C,T,A,NM,RY,T-A
RY,Identification,1,1,M,RY,1-1
RY,Inc-A,V,C,NM,RY,V-C
RY,Inc-B,U,B,NM,RY,U-B
RY,Unsuitable-Lack of sufficent marks on KNOWN samples,2,2,M,RY,2-2
RY,Inc-B,X,E,NM,RY,X-E
RY,Inc-B,R,Z,NM,RY,R-Z
RY,Inc-B,4,6,NM,RY,4-6
RY,Identification,11,11,M,RY,11-11
RY,Inc-A,W,D,NM,RY,W-D
RY,Identification,P,P,M,RY,P-P
RY,Identification,Y,F,NM,RY,Y-F
RY,Inc-A,S,AA,NM,RY,S-AA
RY,Identification,Q,Q,M,RY,Q-Q
RY,Inc-A,3,5,NM,RY,3-5
PB,Elimination,E,N,NM,PB,E-N
PB,Inc-A,5,5,M,PB,5-5
PB,Elimination,6,9,NM,PB,6-9
PB,Inc-C,D,M,NM,PB,D-M
PB,Elimination,7,10,NM,PB,7-10
PB,Inc-C,8,11,NM,PB,8-11
PB,Inc-A,4,4,M,PB,4-4
PB,Inc-A,K,T,NM,PB,K-T
PB,Inc-C,L,U,NM,PB,L-U
PB,Inc-C,J,S,NM,PB,J-S
PB,Inc-C,I,R,NM,PB,I-R
PB,Elimination,F,O,NM,PB,F-O
PB,Inc-A,C,C,M,PB,C-C
PB,Inc-B,G,P,NM,PB,G-P
PB,Elimination,H,Q,NM,PB,H-Q
JE,Identification,T,T,M,JE,T-T
JE,Inc-C,AA,G,NM,JE,AA-G
JE,Inc-B,V,B,NM,JE,V-B
JE,Elimination,9,10,NM,JE,9-10
JE,Identification,R,R,M,JE,R-R
JE,Inc-B,W,C,NM,JE,W-C
JE,Identification,8,8,M,JE,8-8
JE,Inc-A,6,6,M,JE,6-6
JE,Elimination,Z,F,NM,JE,Z-F
JE,Elimination,Y,E,NM,JE,Y-E
JE,Identification,7,7,M,JE,7-7
JE,Inc-C,U,A,NM,JE,U-A
JE,Inc-B,X,D,NM,JE,X-D
JE,Identification,5,5,M,JE,5-5
JE,Identification,S,S,M,JE,S-S
CY,Elimination,W,C,NM,CY,W-C
CY,Elimination,X,D,NM,CY,X-D
CY,Elimination,V,B,NM,CY,V-B
CY,Elimination,T,AA,NM,CY,T-AA
CY,Elimination,Z,F,NM,CY,Z-F
CY,Elimination,Y,E,NM,CY,Y-E
CY,Elimination,2,3,NM,CY,2-3
CY,Inc-A,R,R,M,CY,R-R
CY,Identification,9,9,M,CY,9-9
CY,Identification,1,1,M,CY,1-1
CY,Identification,S,S,M,CY,S-S
CY,Inc-B,11,11,M,CY,11-11
CY,Elimination,U,A,NM,CY,U-A
CY,Inc-B,Q,Q,M,CY,Q-Q
CY,Inc-C,10,10,M,CY,10-10
WL,Inc-C,1,4,NM,WL,1-4
WL,Inc-B,11,3,NM,WL,11-3
WL,Inc-B,A,J,NM,WL,A-J
WL,Inc-B,C,L,NM,WL,C-L
WL,Inc-B,H,Q,NM,WL,H-Q
WL,Inc-B,G,P,NM,WL,G-P
WL,Identification,9,9,M,WL,9-9
WL,Inc-B,B,K,NM,WL,B-K
WL,Identification,8,8,M,WL,8-8
WL,Inc-B,E,N,NM,WL,E-N
WL,Inc-B,AA,I,NM,WL,AA-I
WL,Elimination,F,O,NM,WL,F-O
WL,Inc-B,D,M,NM,WL,D-M
WL,Identification,Z,Z,M,WL,Z-Z
WL,Inc-B,10,2,NM,WL,10-2
GP,Inc-B,Z,Z,M,GP,Z-Z
GP,Elimination,C,H,NM,GP,C-H
GP,Inc-C,5,9,NM,GP,5-9
GP,Identification,X,X,M,GP,X-X
GP,Elimination,E,J,NM,GP,E-J
GP,Elimination,B,G,NM,GP,B-G
GP,Identification,Y,Y,M,GP,Y-Y
GP,Identification,1,1,M,GP,1-1
GP,Elimination,A,F,NM,GP,A-F
GP,Elimination,4,8,NM,GP,4-8
GP,Identification,AA,AA,M,GP,AA-AA
GP,Elimination,D,I,NM,GP,D-I
GP,Identification,W,W,M,GP,W-W
GP,Elimination,3,7,NM,GP,3-7
GP,Elimination,2,6,NM,GP,2-6
LH,Elimination,AA,E,NM,LH,AA-E
LH,Inc-B,B,G,NM,LH,B-G
LH,Inc-B,2,6,NM,LH,2-6
LH,Identification,V,V,M,LH,V-V
LH,Identification,10,10,M,LH,10-10
LH,Identification,W,W,M,LH,W-W
LH,Elimination,11,4,NM,LH,11-4
LH,Inc-B,Y,C,NM,LH,Y-C
LH,Inc-B,Z,D,NM,LH,Z-D
LH,Inc-B,1,5,NM,LH,1-5
LH,Identification,X,X,M,LH,X-X
LH,Inc-C,A,F,NM,LH,A-F
LH,Elimination,3,7,NM,LH,3-7
LH,Identification,U,U,M,LH,U-U
LH,Identification,T,T,M,LH,T-T
LY,Inc-B,B,I,NM,LY,B-I
LY,Identification,11,11,M,LY,11-11
LY,Inc-B,D,K,NM,LY,D-K
LY,Inc-B,C,J,NM,LY,C-J
LY,Identification,10,10,M,LY,10-10
LY,Inc-B,8,8,M,LY,8-8
LY,Identification,AA,AA,M,LY,AA-AA
LY,Inc-A,F,M,NM,LY,F-M
LY,Identification,A,A,M,LY,A-A
LY,Inc-C,H,O,NM,LY,H-O
LY,Identification,9,9,M,LY,9-9
LY,Inc-C,1,2,NM,LY,1-2
LY,Inc-B,E,L,NM,LY,E-L
LY,Inc-C,G,N,NM,LY,G-N
LY,Inc-A,Z,Z,M,LY,Z-Z
FK,Inc-B,K,P,NM,FK,K-P
FK,Inc-B,9,2,NM,FK,9-2
FK,Elimination,J,O,NM,FK,J-O
FK,Identification,G,G,M,FK,G-G
FK,Elimination,10,3,NM,FK,10-3
FK,Identification,D,D,M,FK,D-D
FK,Identification,8,8,M,FK,8-8
FK,Inc-B,L,Q,NM,FK,L-Q
FK,Inc-B,E,E,M,FK,E-E
FK,Identification,F,F,M,FK,F-F
FK,Elimination,H,M,NM,FK,H-M
FK,Elimination,11,4,NM,FK,11-4
FK,Identification,C,C,M,FK,C-C
FK,Elimination,1,5,NM,FK,1-5
FK,Elimination,I,N,NM,FK,I-N
PO,Inc-C,G,N,NM,PO,G-N
PO,Inc-B,E,E,M,PO,E-E
PO,Inc-C,5,5,M,PO,5-5
PO,Identification,6,6,M,PO,6-6
PO,Inc-A,C,C,M,PO,C-C
PO,Elimination,K,R,NM,PO,K-R
PO,Elimination,L,S,NM,PO,L-S
PO,Inc-A,D,D,M,PO,D-D
PO,Inc-A,J,Q,NM,PO,J-Q
PO,Identification,7,7,M,PO,7-7
PO,Inc-C,I,P,NM,PO,I-P
PO,Inc-C,8,9,NM,PO,8-9
PO,Inc-C,H,O,NM,PO,H-O
PO,Inc-A,4,4,M,PO,4-4
PO,Inc-C,F,M,NM,PO,F-M
GL,Identification,R,R,M,GL,R-R
GL,Identification,Q,Q,M,GL,Q-Q
GL,Inc-C,5,9,NM,GL,5-9
GL,Identification,P,P,M,GL,P-P
GL,Inc-C,X,B,NM,GL,X-B
GL,Inc-C,V,AA,NM,GL,V-AA
GL,Identification,3,3,M,GL,3-3
GL,Identification,S,S,M,GL,S-S
GL,Elimination,7,11,NM,GL,7-11
GL,Inc-C,4,8,NM,GL,4-8
GL,Inc-C,Y,C,NM,GL,Y-C
GL,Inc-B,U,Z,NM,GL,U-Z
GL,Inc-C,6,10,NM,GL,6-10
GL,Identification,T,T,M,GL,T-T
GL,Elimination,W,A,NM,GL,W-A
GD,Elimination,I,Q,NM,GD,I-Q
GD,Inc-C,6,8,NM,GD,6-8
GD,Elimination,M,U,NM,GD,M-U
GD,Inc-B,K,S,NM,GD,K-S
GD,Inc-B,P,X,NM,GD,P-X
GD,Elimination,7,9,NM,GD,7-9
GD,Elimination,N,V,NM,GD,N-V
GD,Inc-C,L,T,NM,GD,L-T
GD,Identification,4,4,M,GD,4-4
GD,Identification,5,5,M,GD,5-5
GD,Identification,G,G,M,GD,G-G
GD,Identification,3,3,M,GD,3-3
GD,Identification,H,H,M,GD,H-H
GD,Elimination,O,W,NM,GD,O-W
GD,Elimination,J,R,NM,GD,J-R
MY,Identification,5,5,M,MY,5-5
MY,Identification,O,O,M,MY,O-O
MY,Identification,Q,Q,M,MY,Q-Q
MY,Identification,6,6,M,MY,6-6
MY,Elimination,R,Y,NM,MY,R-Y
MY,Identification,P,P,M,MY,P-P
MY,Elimination,W,C,NM,MY,W-C
MY,Inc-B,V,B,NM,MY,V-B
MY,Inc-C,U,A,NM,MY,U-A
MY,Elimination,X,D,NM,MY,X-D
MY,Identification,4,4,M,MY,4-4
MY,Elimination,7,8,NM,MY,7-8
MY,Identification,3,3,M,MY,3-3
MY,Elimination,T,AA,NM,MY,T-AA
MY,Elimination,S,Z,NM,MY,S-Z
RG,Identification,9,9,M,RG,9-9
RG,Identification,U,U,M,RG,U-U
RG,Elimination,B,J,NM,RG,B-J
RG,Elimination,1,3,NM,RG,1-3
RG,Identification,10,10,M,RG,10-10
RG,Inc-B,8,8,M,RG,8-8
RG,Elimination,11,2,NM,RG,11-2
RG,Elimination,A,I,NM,RG,A-I
RG,Elimination,Z,G,NM,RG,Z-G
RG,Identification,V,V,M,RG,V-V
RG,Elimination,AA,H,NM,RG,AA-H
RG,Inc-C,C,K,NM,RG,C-K
RG,Inc-B,W,D,NM,RG,W-D
RG,Elimination,Y,F,NM,RG,Y-F
RG,Inc-C,X,E,NM,RG,X-E
UQ,Identification,3,3,M,UQ,3-3
UQ,Elimination,A,J,NM,UQ,A-J
UQ,Identification,AA,AA,M,UQ,AA-AA
UQ,Inc-A,5,8,NM,UQ,5-8
UQ,Inc-C,6,9,NM,UQ,6-9
UQ,Elimination,D,M,NM,UQ,D-M
UQ,Inc-A,C,L,NM,UQ,C-L
UQ,Inc-C,B,K,NM,UQ,B-K
UQ,Elimination,4,7,NM,UQ,4-7
UQ,Identification,2,2,M,UQ,2-2
UQ,Elimination,E,N,NM,UQ,E-N
UQ,Elimination,H,Q,NM,UQ,H-Q
UQ,Elimination,G,P,NM,UQ,G-P
UQ,Elimination,I,R,NM,UQ,I-R
UQ,Elimination,F,O,NM,UQ,F-O
YG,Inc-C,Z,H,NM,YG,Z-H
YG,Elimination,2,5,NM,YG,2-5
YG,Inc-C,Y,G,NM,YG,Y-G
YG,Elimination,X,F,NM,YG,X-F
YG,Identification,S,S,M,YG,S-S
YG,Elimination,3,6,NM,YG,3-6
YG,Identification,11,11,M,YG,11-11
YG,Elimination,1,4,NM,YG,1-4
YG,Identification,10,10,M,YG,10-10
YG,Inc-C,T,B,NM,YG,T-B
YG,Inc-C,A,J,NM,YG,A-J
YG,Inc-B,V,D,NM,YG,V-D
YG,Inc-C,W,E,NM,YG,W-E
YG,Elimination,U,C,NM,YG,U-C
YG,Inc-C,AA,I,NM,YG,AA-I
TL,Inc-A,C,L,NM,TL,C-L
TL,Inc-C,AA,I,NM,TL,AA-I
TL,Inc-B,Z,H,NM,TL,Z-H
TL,Inc-B,D,M,NM,TL,D-M
TL,Elimination,E,N,NM,TL,E-N
TL,Identification,W,W,M,TL,W-W
TL,Inc-B,6,6,M,TL,6-6
TL,Inc-A,Y,G,NM,TL,Y-G
TL,Inc-C,B,K,NM,TL,B-K
TL,Inc-A,X,F,NM,TL,X-F
TL,Elimination,8,11,NM,TL,8-11
TL,Elimination,10,2,NM,TL,10-2
TL,Identification,7,7,M,TL,7-7
TL,Elimination,A,J,NM,TL,A-J
TL,Inc-C,9,1,NM,TL,9-1
RU,Elimination,Y,F,NM,RU,Y-F
RU,Identification,T,T,M,RU,T-T
RU,Inc-B,6,6,M,RU,6-6
RU,Inc-C,V,C,NM,RU,V-C
RU,Inc-C,B,J,NM,RU,B-J
RU,Inc-A,U,U,M,RU,U-U
RU,Inc-C,W,D,NM,RU,W-D
RU,Inc-C,A,I,NM,RU,A-I
RU,Identification,7,7,M,RU,7-7
RU,Inc-C,8,10,NM,RU,8-10
RU,Inc-C,9,11,NM,RU,9-11
RU,Inc-A,5,5,M,RU,5-5
RU,Inc-C,AA,H,NM,RU,AA-H
RU,Inc-C,X,E,NM,RU,X-E
RU,Elimination,Z,G,NM,RU,Z-G
JW,Inc-B,11,4,NM,JW,11-4
JW,Elimination,2,6,NM,JW,2-6
JW,Elimination,1,5,NM,JW,1-5
JW,Inc-A,10,3,NM,JW,10-3
JW,Identification,O,O,M,JW,O-O
JW,Inc-C,U,Z,NM,JW,U-Z
JW,Inc-C,T,Y,NM,JW,T-Y
JW,Identification,S,S,M,JW,S-S
JW,Identification,9,9,M,JW,9-9
JW,Identification,P,P,M,JW,P-P
JW,Inc-C,X,B,NM,JW,X-B
JW,Inc-A,Q,Q,M,JW,Q-Q
JW,Identification,R,R,M,JW,R-R
JW,Inc-B,W,A,NM,JW,W-A
JW,Inc-C,V,AA,NM,JW,V-AA
JA,Inc-B,M,U,NM,JA,M-U
JA,Inc-C,K,S,NM,JA,K-S
JA,Identification,8,8,M,JA,8-8
JA,Inc-C,1,3,NM,JA,1-3
JA,Inc-B,Q,Y,NM,JA,Q-Y
JA,Identification,I,I,M,JA,I-I
JA,Inc-C,J,R,NM,JA,J-R
JA,Inc-C,O,W,NM,JA,O-W
JA,Identification,10,10,M,JA,10-10
JA,Inc-C,N,V,NM,JA,N-V
JA,Inc-B,L,T,NM,JA,L-T
JA,Inc-C,P,X,NM,JA,P-X
JA,Inc-B,11,2,NM,JA,11-2
JA,Identification,H,H,M,JA,H-H
JA,Identification,9,9,M,JA,9-9
WT,Inc-B,T,B,NM,WT,T-B
WT,Inc-B,11,3,NM,WT,11-3
WT,Inc-A,10,2,NM,WT,10-2
WT,Inc-A,P,Y,NM,WT,P-Y
WT,Inc-A,K,K,M,WT,K-K
WT,Inc-C,8,8,M,WT,8-8
WT,Elimination,O,X,NM,WT,O-X
WT,Inc-B,Q,Z,NM,WT,Q-Z
WT,Inc-B,S,A,NM,WT,S-A
WT,X-Did not provide answer,L,U,NM,WT,L-U
WT,Elimination,N,W,NM,WT,N-W
WT,Inc-A,R,AA,NM,WT,R-AA
WT,Identification,7,7,M,WT,7-7
WT,Inc-B,M,V,NM,WT,M-V
WT,Inc-C,9,1,NM,WT,9-1
PY,Inc-B,S,AA,NM,PY,S-AA
PY,Inc-B,P,X,NM,PY,P-X
PY,Elimination,O,W,NM,PY,O-W
PY,Inc-A,T,A,NM,PY,T-A
PY,Inc-A,9,11,NM,PY,9-11
PY,Inc-A,6,6,M,PY,6-6
PY,Identification,Q,Y,NM,PY,Q-Y
PY,Elimination,R,Z,NM,PY,R-Z
PY,Identification,L,L,M,PY,L-L
PY,Elimination,N,V,NM,PY,N-V
PY,Unsuitable-Lack of sufficent marks on QUESTIONED sample,M,U,NM,PY,M-U
PY,Inc-C,10,1,NM,PY,10-1
PY,Identification,K,K,M,PY,K-K
PY,Inc-A,8,8,M,PY,8-8
PY,Elimination,7,7,M,PY,7-7
SX,Inc-C,4,7,NM,SX,4-7
SX,Inc-A,S,A,NM,SX,S-A
SX,Inc-B,P,Y,NM,SX,P-Y
SX,Inc-C,N,W,NM,SX,N-W
SX,Inc-C,L,U,NM,SX,L-U
SX,Inc-C,6,9,NM,SX,6-9
SX,Inc-C,2,2,M,SX,2-2
SX,Inc-A,R,AA,NM,SX,R-AA
SX,Inc-C,O,X,NM,SX,O-X
SX,Inc-C,M,V,NM,SX,M-V
SX,Inc-C,K,T,NM,SX,K-T
SX,Identification,J,J,M,SX,J-J
SX,Inc-A,3,3,M,SX,3-3
SX,Inc-C,5,8,NM,SX,5-8
SX,Inc-C,Q,Z,NM,SX,Q-Z
MV,Identification,4,4,M,MV,4-4
MV,Elimination,7,9,NM,MV,7-9
MV,Identification,5,5,M,MV,5-5
MV,Identification,M,M,M,MV,M-M
MV,Inc-C,Q,Y,NM,MV,Q-Y
MV,Identification,L,L,M,MV,L-L
MV,Elimination,R,Z,NM,MV,R-Z
MV,Elimination,O,W,NM,MV,O-W
MV,Identification,6,6,M,MV,6-6
MV,Elimination,N,V,NM,MV,N-V
MV,Elimination,U,B,NM,MV,U-B
MV,Inc-C,P,X,NM,MV,P-X
MV,Identification,8,10,NM,MV,8-10
MV,Inc-A,S,AA,NM,MV,S-AA
MV,Inc-C,T,A,NM,MV,T-A
LQ,Inc-B,R,W,NM,LQ,R-W
LQ,Inc-B,4,8,NM,LQ,4-8
LQ,Inc-B,5,9,NM,LQ,5-9
LQ,Inc-B,P,U,NM,LQ,P-U
LQ,Identification,2,2,M,LQ,2-2
LQ,Identification,O,O,M,LQ,O-O
LQ,Elimination,3,7,NM,LQ,3-7
LQ,Inc-B,S,X,NM,LQ,S-X
LQ,Inc-B,Q,V,NM,LQ,Q-V
LQ,Inc-B,T,Y,NM,LQ,T-Y
LQ,Identification,L,L,M,LQ,L-L
LQ,Identification,M,M,M,LQ,M-M
LQ,Identification,K,K,M,LQ,K-K
LQ,Identification,N,N,M,LQ,N-N
LQ,Inc-B,6,10,NM,LQ,6-10
RV,Identification,10,10,M,RV,10-10
RV,Inc-B,B,J,NM,RV,B-J
RV,Inc-B,Y,F,NM,RV,Y-F
RV,Inc-B,2,4,NM,RV,2-4
RV,Inc-C,Z,G,NM,RV,Z-G
RV,Inc-C,1,3,NM,RV,1-3
RV,Identification,9,9,M,RV,9-9
RV,Identification,W,W,M,RV,W-W
RV,Identification,X,X,M,RV,X-X
RV,Inc-A,11,11,M,RV,11-11
