Orig GRP,ExamID,Mailing Round,CompID,Set Number,Number of knowns with sufficient reproducible detail for compari,Examiner's Analysis,Score,Pair,AnalType,Gun_K1,Lot #_1,Gun_K2,Lot #_2,Gun_Q,Lot #_3,Bullet/Case,M_NM,Ber_NonBer,Gun_1,Gun_2,ExamID_2,ExamID_3,Round
Org-Grp-282,DI,I,Group 114,1,2,Elim-Using Difference in Class Characteristics,Correct-NonMatch,7-11,New,7,π 154_2016-08_96,7,π 154_2016-08_96,11,π 02_2016-01_90,Case,NM,Non_Ber,7,11,DI,I,2
Org-Grp-282,DI,I,Group 114,2,2,Inc-B,Non-Matched(gt) marked Inconclusive,D-I,New,D,π 78_2016-04_35,D,π 78_2016-04_35,I,π 02_2016-01_94,Case,NM,Beretta,D,I,DI,I,2
Org-Grp-282,DI,I,Group 114,3,2,Inc-C,Non-Matched(gt) marked Inconclusive,F-K,New,F,π 154_2016-08_96,F,π 154_2016-08_96,K,π 78_2016-04_35,Case,NM,Beretta,F,K,DI,I,2
Org-Grp-282,DI,I,Group 114,4,0,Inc-B,Non-Matched(gt) marked Inconclusive,E-J,New,E,π 116_2016-06_35,E,π 116_2016-06_35,J,π 78_2016-04_35,Case,NM,Beretta,E,J,DI,I,2
Org-Grp-282,DI,I,Group 114,5,2,Inc-A,Match(gt) marked Inconclusive,AA-AA,New,AA,π 75_2016-04_96,AA,π 75_2016-04_96,AA,π 75_2016-04_96,Case,M,Beretta,AA,AA,DI,I,2
Org-Grp-282,DI,I,Group 114,6,2,Inc-C,Non-Matched(gt) marked Inconclusive,6-10,New,6,π 02_2016-01_90,6,π 02_2016-01_90,10,π 02_2016-01_81,Case,NM,Non_Ber,6,10,DI,I,2
Org-Grp-282,DI,I,Group 114,7,2,Inc-A,Match(gt) marked Inconclusive,C-C,New,C,π 78_2016-04_35,C,π 78_2016-04_35,C,π 78_2016-04_35,Case,M,Beretta,C,C,DI,I,2
Org-Grp-282,DI,I,Group 114,8,2,Inc-B,Non-Matched(gt) marked Inconclusive,H-M,New,H,π 154_2016-08_35,H,π 154_2016-08_35,M,π 75_2016-04_96,Case,NM,Beretta,H,M,DI,I,2
Org-Grp-282,DI,I,Group 114,9,2,Inc-B,Non-Matched(gt) marked Inconclusive,4-8,New,4,π 02_2016-01_81,4,π 02_2016-01_81,8,π 02_2016-01_90,Case,NM,Non_Ber,4,8,DI,I,2
Org-Grp-282,DI,I,Group 114,10,0,Inc-B,Match(gt) marked Inconclusive,Z-Z,New,Z,π 116_2016-06_125,Z,π 116_2016-06_125,Z,π 116_2016-06_125,Case,M,Beretta,Z,Z,DI,I,2
Org-Grp-282,DI,I,Group 114,11,2,Inc-C,Non-Matched(gt) marked Inconclusive,G-L,New,G,π 154_2016-08_35,G,π 154_2016-08_35,L,π 02_2016-01_81,Case,NM,Beretta,G,L,DI,I,2
Org-Grp-282,DI,I,Group 114,12,2,Inc-B,Non-Matched(gt) marked Inconclusive,5-9,New,5,π 02_2016-01_90,5,π 02_2016-01_90,9,π 02_2016-01_90,Case,NM,Non_Ber,5,9,DI,I,2
Org-Grp-282,DI,I,Group 114,13,0,Inc-B,Match(gt) marked Inconclusive,3-3,New,3,π 02_2016-01_94,3,π 02_2016-01_94,3,π 02_2016-01_94,Case,M,Non_Ber,3,3,DI,I,2
Org-Grp-282,DI,I,Group 114,14,2,ID---provide basis,Correct-Match,B-B,New,B,π 78_2016-04_35,B,π 78_2016-04_35,B,π 78_2016-04_35,Case,M,Beretta,B,B,DI,I,2
Org-Grp-282,DI,I,Group 114,15,2,ID---provide basis,Correct-Match,A-A,New,A,π 78_2016-04_35,A,π 78_2016-04_35,A,π 78_2016-04_35,Case,M,Beretta,A,A,DI,I,2
Org-Grp-125,UN,C,Group 115,1,0,Elim-Using Difference in Class and Individual Characteristics,Correct-NonMatch,E-N,New,E,π 154_2016-08_125,E,π 154_2016-08_125,N,π 116_2016-06_179,Case,NM,Beretta,E,N,UN,C,1
Org-Grp-125,UN,C,Group 115,2,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,I-R,New,I,π 02_2016-01_94,I,π 02_2016-01_94,R,π 116_2016-06_179,Case,NM,Beretta,I,R,UN,C,1
Org-Grp-125,UN,C,Group 115,3,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,B-K,New,B,π 78_2016-04_35,B,π 78_2016-04_35,K,π 78_2016-04_35,Case,NM,Beretta,B,K,UN,C,1
Org-Grp-125,UN,C,Group 115,4,0,Inc-B,Non-Matched(gt) marked Inconclusive,H-Q,New,H,π 154_2016-08_35,H,π 154_2016-08_35,Q,π 154_2016-08_35,Case,NM,Beretta,H,Q,UN,C,1
Org-Grp-125,UN,C,Group 115,5,2,Elim-Using Difference in Class Characteristics,Correct-NonMatch,F-O,New,F,π 154_2016-08_96,F,π 154_2016-08_96,O,π 111_2014-06_21,Case,NM,Beretta,F,O,UN,C,1
Org-Grp-125,UN,C,Group 115,6,1,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,D-M,New,D,π 78_2016-04_35,D,π 78_2016-04_35,M,π 75_2016-04_96,Case,NM,Beretta,D,M,UN,C,1
Org-Grp-125,UN,C,Group 115,7,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,G-P,New,G,π 154_2016-08_35,G,π 154_2016-08_35,P,π 116_2016-06_119,Case,NM,Beretta,G,P,UN,C,1
Org-Grp-125,UN,C,Group 115,8,2,ID---provide basis,Correct-Match,A-A,New,A,π 78_2016-04_35,A,π 78_2016-04_35,A,π 78_2016-04_35,Case,M,Beretta,A,A,UN,C,1
Org-Grp-125,UN,C,Group 115,9,1,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,6-9,New,6,π 02_2016-01_90,6,π 02_2016-01_90,9,π 02_2016-01_90,Case,NM,Non_Ber,6,9,UN,C,1
Org-Grp-125,UN,C,Group 115,10,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,J-S,New,J,π 78_2016-04_35,J,π 78_2016-04_35,S,π 78_2016-04_188,Case,NM,Beretta,J,S,UN,C,1
Org-Grp-125,UN,C,Group 115,11,2,Elim-Using Difference in Class Characteristics,Correct-NonMatch,7-10,New,7,π 154_2016-08_188,7,π 154_2016-08_188,10,π 02_2016-01_81,Case,NM,Non_Ber,7,10,UN,C,1
Org-Grp-125,UN,C,Group 115,12,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,C-L,New,C,π 78_2016-04_35,C,π 78_2016-04_35,L,π 02_2016-01_81,Case,NM,Beretta,C,L,UN,C,1
Org-Grp-125,UN,C,Group 115,13,2,Elim-Using Difference in Individual Characteristics,Incorrect-actually Match(gt),3-3,New,3,π 02_2016-01_94,3,π 02_2016-01_94,3,π 02_2016-01_94,Case,M,Non_Ber,3,3,UN,C,1
Org-Grp-125,UN,C,Group 115,14,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,5-8,New,5,π 02_2016-01_90,5,π 02_2016-01_90,8,π 02_2016-01_90,Case,NM,Non_Ber,5,8,UN,C,1
Org-Grp-125,UN,C,Group 115,15,2,ID---provide basis,Correct-Match,4-4,New,4,π 02_2016-01_81,4,π 02_2016-01_81,4,π 02_2016-01_81,Case,M,Non_Ber,4,4,UN,C,1
Org-Grp-93,QN,C,Group 116,1,1,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,E-M,New,E,π 165_2016-08_96,E,π 165_2016-08_96,M,π 75_2016-04_96,Case,NM,Beretta,E,M,QN,C,1
Org-Grp-93,QN,C,Group 116,2,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,3-5,New,3,π 02_2016-01_94,3,π 02_2016-01_94,5,π 02_2016-01_90,Case,NM,Non_Ber,3,5,QN,C,1
Org-Grp-93,QN,C,Group 116,3,2,Elim-Using Difference in Class Characteristics,Correct-NonMatch,Z-G,New,Z,π 116_2016-06_125,Z,π 116_2016-06_125,G,π 154_2016-08_35,Case,NM,Beretta,Z,G,QN,C,1
Org-Grp-93,QN,C,Group 116,4,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,2-4,New,2,π 02_2016-01_90,2,π 02_2016-01_90,4,π 02_2016-01_81,Case,NM,Non_Ber,2,4,QN,C,1
Org-Grp-93,QN,C,Group 116,5,2,ID---provide basis,Correct-Match,X-X,New,X,π 78_2016-04_188,X,π 78_2016-04_188,X,π 165_2016.08_91,Case,M,Beretta,X,X,QN,C,1
Org-Grp-93,QN,C,Group 116,6,,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,C-K,New,C,π 78_2016-04_35,C,π 78_2016-04_35,K,π 78_2016-04_35,Case,NM,Beretta,C,K,QN,C,1
Org-Grp-93,QN,C,Group 116,7,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,AA-H,New,AA,π 75_2016-04_96,AA,π 75_2016-04_96,H,π 154_2016-08_35,Case,NM,Beretta,AA,H,QN,C,1
Org-Grp-93,QN,C,Group 116,8,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,F-N,New,F,π 154_2016-08_96,F,π 154_2016-08_96,N,π 02_2016-01_90,Case,NM,Beretta,F,N,QN,C,1
Org-Grp-93,QN,C,Group 116,9,2,ID---provide basis,Correct-Match,10-10,New,10,π 02_2016-01_81,10,π 02_2016-01_81,10,π 02_2016-01_81,Case,M,Non_Ber,10,10,QN,C,1
Org-Grp-93,QN,C,Group 116,10,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,B-J,New,B,π 78_2016-04_35,B,π 78_2016-04_35,J,π 78_2016-04_35,Case,NM,Beretta,B,J,QN,C,1
Org-Grp-93,QN,C,Group 116,11,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,A-I,New,A,π 78_2016-04_35,A,π 78_2016-04_35,I,π 02_2016-01_94,Case,NM,Beretta,A,I,QN,C,1
Org-Grp-93,QN,C,Group 116,12,2,ID---provide basis,Correct-Match,Y-Y,New,Y,π 154_2016-08_125,Y,π 154_2016-08_125,Y,π 154_2016-08_125,Case,M,Beretta,Y,Y,QN,C,1
Org-Grp-93,QN,C,Group 116,13,2,Inc-C,Non-Matched(gt) marked Inconclusive,D-L,New,D,π 78_2016-04_35,D,π 78_2016-04_35,L,π 02_2016-01_81,Case,NM,Beretta,D,L,QN,C,1
Org-Grp-93,QN,C,Group 116,14,2,ID---provide basis,Correct-Match,1-1,New,1,π 02_2016-01_90,1,π 02_2016-01_90,1,π 02_2016-01_90,Case,M,Non_Ber,1,1,QN,C,1
Org-Grp-93,QN,C,Group 116,15,2,ID---provide basis,Correct-Match,11-11,New,11,π 02_2016-01_90,11,π 02_2016-01_90,11,π 02_2016-01_90,Case,M,Non_Ber,11,11,QN,C,1
Org-Grp-60,XF,B,Group 117,1,0,Inc-A,Non-Matched(gt) marked Inconclusive,L-U,New,L,π 02_2016-01_81,L,π 02_2016-01_81,U,π 78_2016-04_35,Case,NM,Beretta,L,U,XF,B,1
Org-Grp-60,XF,B,Group 117,2,0,Inc-B,Non-Matched(gt) marked Inconclusive,I-R,New,I,π 02_2016-01_94,I,π 02_2016-01_94,R,π 116_2016-06_179,Case,NM,Beretta,I,R,XF,B,1
Org-Grp-60,XF,B,Group 117,3,2,Inc-B,Non-Matched(gt) marked Inconclusive,H-Q,New,H,π 154_2016-08_35,H,π 154_2016-08_35,Q,π 154_2016-08_35,Case,NM,Beretta,H,Q,XF,B,1
Org-Grp-60,XF,B,Group 117,4,2,Inc-A,Match(gt) marked Inconclusive,11-11,New,11,π 02_2016-01_94,11,π 02_2016-01_94,11,π 02_2016-01_94,Case,M,Non_Ber,11,11,XF,B,1
Org-Grp-60,XF,B,Group 117,5,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,4-7,New,4,π 02_2016-01_81,4,π 02_2016-01_81,7,π 154_2016-08_188,Case,NM,Non_Ber,4,7,XF,B,1
Org-Grp-60,XF,B,Group 117,6,2,Inc-A,Match(gt) marked Inconclusive,1-1,New,1,π 02_2016-01_90,1,π 02_2016-01_90,1,π 02_2016-01_90,Case,M,Non_Ber,1,1,XF,B,1
Org-Grp-60,XF,B,Group 117,7,1,Inc-C,Non-Matched(gt) marked Inconclusive,J-S,New,J,π 78_2016-04_35,J,π 78_2016-04_35,S,π 78_2016-04_188,Case,NM,Beretta,J,S,XF,B,1
Org-Grp-60,XF,B,Group 117,8,2,Inc-C,Non-Matched(gt) marked Inconclusive,K-T,New,K,π 78_2016-04_35,K,π 78_2016-04_35,T,π 78_2016-04_35,Case,NM,Beretta,K,T,XF,B,1
Org-Grp-60,XF,B,Group 117,9,2,Inc-B,Non-Matched(gt) marked Inconclusive,E-N,New,E,π 154_2016-08_188,E,π 154_2016-08_188,N,π 02_2016-01_90,Case,NM,Beretta,E,N,XF,B,1
Org-Grp-60,XF,B,Group 117,10,2,Inc-C,Non-Matched(gt) marked Inconclusive,G-P,New,G,π 154_2016-08_35,G,π 154_2016-08_35,P,π 116_2016-06_119,Case,NM,Beretta,G,P,XF,B,1
Org-Grp-60,XF,B,Group 117,11,2,Inc-C,Non-Matched(gt) marked Inconclusive,F-O,New,F,π 154_2016-08_96,F,π 154_2016-08_96,O,π 111_2014-06_21,Case,NM,Beretta,F,O,XF,B,1
Org-Grp-60,XF,B,Group 117,12,2,ID---provide basis,Correct-Match,C-C,New,C,π 78_2016-04_35,C,π 78_2016-04_35,C,π 78_2016-04_35,Case,M,Beretta,C,C,XF,B,1
Org-Grp-60,XF,B,Group 117,13,0,Inc-C,Non-Matched(gt) marked Inconclusive,D-M,New,D,π 78_2016-04_35,D,π 78_2016-04_35,M,π 75_2016-04_96,Case,NM,Beretta,D,M,XF,B,1
Org-Grp-60,XF,B,Group 117,14,0,Inc-B,Non-Matched(gt) marked Inconclusive,3-6,New,3,π 02_2016-01_94,3,π 02_2016-01_94,6,π 02_2016-01_90,Case,NM,Non_Ber,3,6,XF,B,1
Org-Grp-60,XF,B,Group 117,15,2,Inc-B,Non-Matched(gt) marked Inconclusive,2-5,New,2,π 02_2016-01_90,2,π 02_2016-01_90,5,π 02_2016-01_94,Case,NM,Non_Ber,2,5,XF,B,1
Org-Grp-274,PW,F,Group 118,1,2,ID---provide basis,Correct-Match,Y-Y,New,Y,π 154_2016-08_125,Y,π 154_2016-08_125,Y,π 154_2016-08_125,Case,M,Beretta,Y,Y,PW,F,2
Org-Grp-274,PW,F,Group 118,2,2,Inc-B,Non-Matched(gt) marked Inconclusive,5-10,New,5,π 02_2016-01_90,5,π 02_2016-01_90,10,π 02_2016-01_81,Case,NM,Non_Ber,5,10,PW,F,2
Org-Grp-274,PW,F,Group 118,3,2,Inc-B,Match(gt) marked Inconclusive,X-X,New,X,π 165_2016.08_91,X,π 165_2016.08_91,X,π 78_2016-04_188,Case,M,Beretta,X,X,PW,F,2
Org-Grp-274,PW,F,Group 118,4,2,Elim-Using Difference in Class Characteristics,Correct-NonMatch,E-K,New,E,π 02_2016-01_94,E,π 02_2016-01_94,K,π 78_2016-04_35,Case,NM,Beretta,E,K,PW,F,2
Org-Grp-274,PW,F,Group 118,5,2,Elim-Using Difference in Class Characteristics,Correct-NonMatch,7-1,New,7,π 154_2016-08_188,7,π 154_2016-08_188,1,π 02_2016-01_90,Case,NM,Non_Ber,7,1,PW,F,2
Org-Grp-274,PW,F,Group 118,6,0,Inc-B,Match(gt) marked Inconclusive,Z-Z,New,Z,π 116_2016-06_125,Z,π 116_2016-06_125,Z,π 116_2016-06_125,Case,M,Beretta,Z,Z,PW,F,2
Org-Grp-274,PW,F,Group 118,7,2,Inc-B,Non-Matched(gt) marked Inconclusive,A-G,New,A,π 78_2016-04_35,A,π 78_2016-04_35,G,π 154_2016-08_35,Case,NM,Beretta,A,G,PW,F,2
Org-Grp-274,PW,F,Group 118,8,2,Inc-B,Non-Matched(gt) marked Inconclusive,8-2,New,8,π 02_2016-01_90,8,π 02_2016-01_90,2,π 02_2016-01_90,Case,NM,Non_Ber,8,2,PW,F,2
Org-Grp-274,PW,F,Group 118,9,0,Inc-B,Non-Matched(gt) marked Inconclusive,B-H,New,B,π 78_2016-04_35,B,π 78_2016-04_35,H,π 154_2016-08_35,Case,NM,Beretta,B,H,PW,F,2
Org-Grp-274,PW,F,Group 118,10,2,Inc-B,Non-Matched(gt) marked Inconclusive,C-I,New,C,π 78_2016-04_35,C,π 78_2016-04_35,I,π 02_2016-01_94,Case,NM,Beretta,C,I,PW,F,2
Org-Grp-274,PW,F,Group 118,11,2,ID---provide basis,Correct-Match,AA-AA,New,AA,π 75_2016-04_96,AA,π 75_2016-04_96,AA,π 75_2016-04_96,Case,M,Beretta,AA,AA,PW,F,2
Org-Grp-274,PW,F,Group 118,12,2,Inc-B,Non-Matched(gt) marked Inconclusive,9-3,New,9,π 02_2016-01_90,9,π 02_2016-01_90,3,π 02_2016-01_94,Case,NM,Non_Ber,9,3,PW,F,2
Org-Grp-274,PW,F,Group 118,13,2,Inc-B,Non-Matched(gt) marked Inconclusive,6-11,New,6,π 02_2016-01_90,6,π 02_2016-01_90,11,π 02_2016-01_90,Case,NM,Non_Ber,6,11,PW,F,2
Org-Grp-274,PW,F,Group 118,14,2,Inc-B,Non-Matched(gt) marked Inconclusive,F-L,New,F,π 154_2016-08_96,F,π 154_2016-08_96,L,π 02_2016-01_81,Case,NM,Beretta,F,L,PW,F,2
Org-Grp-274,PW,F,Group 118,15,2,Elim-Using Difference in Class Characteristics,Correct-NonMatch,D-J,New,D,π 78_2016-04_35,D,π 78_2016-04_35,J,π 78_2016-04_35,Case,NM,Beretta,D,J,PW,F,2
Org-Grp-290,HV,I,Group 12,1,2,Inc-B,Non-Matched(gt) marked Inconclusive,B-K,New,B,π 78_2016-04_35,B,π 78_2016-04_35,K,π 78_2016-04_35,Case,NM,Beretta,B,K,HV,I,2
Org-Grp-290,HV,I,Group 12,2,0,Inc-B,Non-Matched(gt) marked Inconclusive,E-N,New,E,π 116_2016-06_35,E,π 116_2016-06_35,N,π 116_2016-06_179,Case,NM,Beretta,E,N,HV,I,2
Org-Grp-290,HV,I,Group 12,3,2,Inc-C,Non-Matched(gt) marked Inconclusive,A-J,New,A,π 78_2016-04_35,A,π 78_2016-04_35,J,π 78_2016-04_35,Case,NM,Beretta,A,J,HV,I,2
Org-Grp-290,HV,I,Group 12,4,2,ID---provide basis,Correct-Match,Y-Y,New,Y,π 154_2016-08_125,Y,π 154_2016-08_125,Y,π 154_2016-08_125,Case,M,Beretta,Y,Y,HV,I,2
Org-Grp-290,HV,I,Group 12,5,1,Elim-Using Difference in Class Characteristics,Correct-NonMatch,F-O,New,F,π 154_2016-08_96,F,π 154_2016-08_96,O,π 111_2014-06_21,Case,NM,Beretta,F,O,HV,I,2
Org-Grp-290,HV,I,Group 12,6,2,Inc-C,Non-Matched(gt) marked Inconclusive,5-8,New,5,π 02_2016-01_90,5,π 02_2016-01_90,8,π 02_2016-01_90,Case,NM,Non_Ber,5,8,HV,I,2
Org-Grp-290,HV,I,Group 12,7,2,Inc-C,Non-Matched(gt) marked Inconclusive,D-M,New,D,π 78_2016-04_35,D,π 78_2016-04_35,M,π 75_2016-04_96,Case,NM,Beretta,D,M,HV,I,2
Org-Grp-290,HV,I,Group 12,8,2,Inc-B,Non-Matched(gt) marked Inconclusive,C-L,New,C,π 78_2016-04_35,C,π 78_2016-04_35,L,π 02_2016-01_81,Case,NM,Beretta,C,L,HV,I,2
Org-Grp-290,HV,I,Group 12,9,2,Inc-B,Non-Matched(gt) marked Inconclusive,6-9,New,6,π 02_2016-01_94,6,π 02_2016-01_94,9,π 02_2016-01_90,Case,NM,Non_Ber,6,9,HV,I,2
Org-Grp-290,HV,I,Group 12,10,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,7-10,New,7,π 154_2016-08_96,7,π 154_2016-08_96,10,π 02_2016-01_81,Case,NM,Non_Ber,7,10,HV,I,2
Org-Grp-290,HV,I,Group 12,11,2,Inc-B,Non-Matched(gt) marked Inconclusive,Z-H,New,Z,π 116_2016-06_125,Z,π 116_2016-06_125,H,π 154_2016-08_35,Case,NM,Beretta,Z,H,HV,I,2
Org-Grp-290,HV,I,Group 12,12,2,Inc-B,Non-Matched(gt) marked Inconclusive,G-P,New,G,π 154_2016-08_125,G,π 154_2016-08_125,P,π 116_2016-06_119,Case,NM,Beretta,G,P,HV,I,2
Org-Grp-290,HV,I,Group 12,13,2,ID---provide basis,Correct-Match,4-4,New,4,π 02_2016-01_81,4,π 02_2016-01_81,4,π 02_2016-01_81,Case,M,Non_Ber,4,4,HV,I,2
Org-Grp-290,HV,I,Group 12,14,2,ID---provide basis,Correct-Match,3-3,New,3,π 02_2016-01_94,3,π 02_2016-01_94,3,π 02_2016-01_94,Case,M,Non_Ber,3,3,HV,I,2
Org-Grp-290,HV,I,Group 12,15,0,Inc-B,Non-Matched(gt) marked Inconclusive,AA-I,New,AA,π 75_2016-04_96,AA,π 75_2016-04_96,I,π 02_2016-01_94,Case,NM,Beretta,AA,I,HV,I,2
Org-Grp-173,CW,A,Group 120,1,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,N-V,New,N,π 02_2016-01_90,N,π 02_2016-01_90,V,π 75_2016-04_96,Case,NM,Beretta,N,V,CW,A,1
Org-Grp-173,CW,A,Group 120,2,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,O-W,New,O,π 111_2014-06_21,O,π 111_2014-06_21,W,π 78_2016-04_35,Case,NM,Beretta,O,W,CW,A,1
Org-Grp-173,CW,A,Group 120,3,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,M-U,New,M,π 75_2016-04_96,M,π 75_2016-04_96,U,π 78_2016-04_35,Case,NM,Beretta,M,U,CW,A,1
Org-Grp-173,CW,A,Group 120,4,0,Inc-B,Non-Matched(gt) marked Inconclusive,K-S,New,K,π 78_2016-04_35,K,π 78_2016-04_35,S,π 78_2016-04_188,Case,NM,Beretta,K,S,CW,A,1
Org-Grp-173,CW,A,Group 120,5,2,ID---provide basis,Correct-Match,1-1,New,1,π 02_2016-01_90,1,π 02_2016-01_90,1,π 02_2016-01_90,Case,M,Non_Ber,1,1,CW,A,1
Org-Grp-173,CW,A,Group 120,6,2,ID---provide basis,Incorrect-actually Non Match(gt),P-X,New,P,π 116_2016-06_119,P,π 116_2016-06_119,X,π 165_2016-08_96,Case,NM,Beretta,P,X,CW,A,1
Org-Grp-173,CW,A,Group 120,7,2,ID---provide basis,Correct-Match,G-G,New,G,π 154_2016-08_35,G,π 154_2016-08_35,G,π 154_2016-08_35,Case,M,Beretta,G,G,CW,A,1
Org-Grp-173,CW,A,Group 120,8,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,I-Q,New,I,π 02_2016-01_94,I,π 02_2016-01_94,Q,π 154_2016-08_35,Case,NM,Beretta,I,Q,CW,A,1
Org-Grp-173,CW,A,Group 120,9,2,Elim-Using Difference in Individual Characteristics,Incorrect-actually Match(gt),2-2,New,2,π 02_2016-01_90,2,π 02_2016-01_90,2,π 02_2016-01_90,Case,M,Non_Ber,2,2,CW,A,1
Org-Grp-173,CW,A,Group 120,10,2,Elim-Using Difference in Class Characteristics,Correct-NonMatch,5-7,New,5,π 02_2016-01_90,5,π 02_2016-01_90,7,π 154_2016-08_188,Case,NM,Non_Ber,5,7,CW,A,1
Org-Grp-173,CW,A,Group 120,11,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,J-R,New,J,π 78_2016-04_35,J,π 78_2016-04_35,R,π 116_2016-06_179,Case,NM,Beretta,J,R,CW,A,1
Org-Grp-173,CW,A,Group 120,12,1,Inc-B,Non-Matched(gt) marked Inconclusive,4-6,New,4,π 02_2016-01_81,4,π 02_2016-01_81,6,π 02_2016-01_94,Case,NM,Non_Ber,4,6,CW,A,1
Org-Grp-173,CW,A,Group 120,13,2,Inc-C,Non-Matched(gt) marked Inconclusive,L-T,New,L,π 02_2016-01_81,L,π 02_2016-01_81,T,π 78_2016-04_35,Case,NM,Beretta,L,T,CW,A,1
Org-Grp-173,CW,A,Group 120,14,2,ID---provide basis,Correct-Match,H-H,New,H,π 154_2016-08_35,H,π 154_2016-08_35,H,π 154_2016-08_35,Case,M,Beretta,H,H,CW,A,1
Org-Grp-173,CW,A,Group 120,15,2,Inc-C,Match(gt) marked Inconclusive,3-3,New,3,π 02_2016-01_94,3,π 02_2016-01_94,3,π 02_2016-01_94,Case,M,Non_Ber,3,3,CW,A,1
Org-Grp-273,KO,J,Group 121,1,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,J-R,New,J,π 78_2016-04_35,J,π 78_2016-04_35,R,π 116_2016-06_179,Case,NM,Beretta,J,R,KO,J,2
Org-Grp-273,KO,J,Group 121,2,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,1-3,New,1,π 02_2016-01_90,1,π 02_2016-01_90,3,π 02_2016-01_94,Case,NM,Non_Ber,1,3,KO,J,2
Org-Grp-273,KO,J,Group 121,3,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,I-Q,New,I,π 02_2016-01_94,I,π 02_2016-01_94,Q,π 154_2016-08_35,Case,NM,Beretta,I,Q,KO,J,2
Org-Grp-273,KO,J,Group 121,4,2,ID---provide basis,Correct-Match,10-10,New,10,π 02_2016-01_81,10,π 02_2016-01_81,10,π 02_2016-01_81,Case,M,Non_Ber,10,10,KO,J,2
Org-Grp-273,KO,J,Group 121,5,2,ID---provide basis,Correct-Match,F-F,New,F,π 154_2016-08_96,F,π 154_2016-08_96,F,π 154_2016-08_96,Case,M,Beretta,F,F,KO,J,2
Org-Grp-273,KO,J,Group 121,6,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,K-S,New,K,π 78_2016-04_35,K,π 78_2016-04_35,S,π 78_2016-04_188,Case,NM,Beretta,K,S,KO,J,2
Org-Grp-273,KO,J,Group 121,7,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,M-U,New,M,π 75_2016-04_96,M,π 75_2016-04_96,U,π 78_2016-04_35,Case,NM,Beretta,M,U,KO,J,2
Org-Grp-273,KO,J,Group 121,8,2,ID---provide basis,Correct-Match,G-G,New,G,π 154_2016-08_125,G,π 154_2016-08_125,G,π 154_2016-08_35,Case,M,Beretta,G,G,KO,J,2
Org-Grp-273,KO,J,Group 121,9,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,N-V,New,N,π 116_2016-06_179,N,π 116_2016-06_179,V,π 75_2016-04_96,Case,NM,Beretta,N,V,KO,J,2
Org-Grp-273,KO,J,Group 121,10,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,O-W,New,O,π 111_2014-06_21,O,π 111_2014-06_21,W,π 78_2016-04_35,Case,NM,Beretta,O,W,KO,J,2
Org-Grp-273,KO,J,Group 121,11,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,L-T,New,L,π 02_2016-01_81,L,π 02_2016-01_81,T,π 78_2016-04_35,Case,NM,Beretta,L,T,KO,J,2
Org-Grp-273,KO,J,Group 121,12,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,H-P,New,H,π 154_2016-08_35,H,π 154_2016-08_35,P,π 116_2016-06_119,Case,NM,Beretta,H,P,KO,J,2
Org-Grp-273,KO,J,Group 121,13,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,2-4,New,2,π 02_2016-01_90,2,π 02_2016-01_90,4,π 02_2016-01_81,Case,NM,Non_Ber,2,4,KO,J,2
Org-Grp-273,KO,J,Group 121,14,2,ID---provide basis,Correct-Match,11-11,New,11,π 02_2016-01_90,11,π 02_2016-01_90,11,π 02_2016-01_90,Case,M,Non_Ber,11,11,KO,J,2
